Total Exports|Annual Data,,,,,,,,,
Data Row Count,17773,,,,,,,,
Data Type,HTS Number,Description,Country,2020,2021,2022,2023,2024,2025
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Kazakhstan,25841093.00,76717237.00,52816659.00,24576304.00,2672267.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Kenya,20430.00,62560.00,14224.00,29000.00,42301.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Kiribati,229017.00,344548.00,29253.00,218622.00,1816508.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Kosovo,1942952.00,1610232.00,1249717.00,5579369.00,5504402.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Kuwait,26878611.00,38899148.00,50528502.00,22330120.00,39987557.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Kyrgyzstan,66308.00,95238.00,1926578.00,107070.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Laos,0.00,0.00,0.00,19404.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Latvia,3220766.00,3908251.00,14040980.00,4802811.00,6124025.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Lebanon,738101.00,1745326.00,357396.00,1155573.00,1297360.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Liberia,839194.00,371814.00,1363110.00,4086406.00,1749405.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Libya,11079195.00,11377910.00,8539621.00,11552013.00,10841995.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Lithuania,874943.00,401840.00,931415.00,20000.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Luxembourg,416068.00,198548.00,542613.00,346023.00,312020.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Macau,52711.00,123289.00,352246.00,1814603.00,707925.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Malaysia,12100301.00,14706528.00,14148581.00,21820451.00,27216050.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Maldives,30320.00,116230.00,176033.00,0.00,68300.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Mali,0.00,0.00,0.00,0.00,34096.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Malta,0.00,315732.00,366007.00,68964.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Marshall Islands,3899167.00,6008629.00,5718742.00,5897717.00,6156258.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Martinique,0.00,0.00,0.00,8000.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Mauritania,9046134.00,16661572.00,25936949.00,29005936.00,39292682.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Mauritius,627325.00,159712.00,0.00,228612.00,297857.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Mayotte,0.00,0.00,0.00,0.00,45208.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Mexico,2718548287.00,3705656154.00,3876382292.00,4342359529.00,4915144495.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Micronesia,6855595.00,9553692.00,9126039.00,8396140.00,10017357.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Moldova,213883.00,271787.00,0.00,0.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Monaco,0.00,0.00,104008.00,0.00,1530558.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Mongolia,463973.00,172344.00,73080.00,46073.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Montserrat ,181945.00,239210.00,281741.00,255006.00,368273.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Morocco,285944.00,88012.00,746742.00,1580928.00,3654687.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Mozambique,1863333.00,1720348.00,1673017.00,7915705.00,4892097.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Myanmar (Burma),243118.00,0.00,0.00,0.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Namibia,812432.00,1196884.00,2623372.00,63000.00,267827.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Nauru,282981.00,214734.00,161068.00,363409.00,295580.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Netherlands,122724298.00,127745144.00,187628911.00,186577355.00,165688689.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,New Caledonia,6600922.00,7287668.00,7266769.00,5108264.00,4882658.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,New Zealand,34493156.00,33952455.00,15426321.00,28918560.00,39868472.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Nicaragua,34405029.00,47193542.00,41834831.00,62868884.00,85096503.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Niger,0.00,0.00,1564397.00,646089.00,61580.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Nigeria,88428.00,63828.00,10723.00,0.00,143055.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,North Macedonia,3880861.00,45052.00,490224.00,1245608.00,1536825.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Norway,4770.00,0.00,209623.00,26152.00,6217.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Oman,8877861.00,10140250.00,14542047.00,11043777.00,11741904.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Pakistan,5850092.00,3336949.00,113809.00,280051.00,400036.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Palau,3218893.00,4020705.00,3485402.00,3319337.00,3757309.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Panama,67877881.00,90504630.00,80665757.00,83943826.00,112145454.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Papua New Guinea,0.00,2562.00,0.00,0.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Paraguay,230860.00,304243.00,303037.00,621569.00,2022424.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Peru,50526729.00,76332639.00,62199842.00,78578559.00,84096172.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Philippines,185419687.00,359754150.00,430533591.00,344289160.00,409380341.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Pitcairn Islands,0.00,0.00,0.00,75344.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Poland,326664.00,4075.00,120364.00,264500.00,81724.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Portugal,13500.00,24407.00,126668.00,282906.00,469677.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Qatar,25016276.00,41107816.00,41331203.00,42062429.00,61541050.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Republic of the Congo,41405429.00,59595798.00,86876674.00,89138346.00,43988714.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Romania,15030.00,4258.00,0.00,40415.00,83753.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Russia,6500.00,0.00,0.00,0.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Rwanda,42639.00,1656561.00,2514774.00,2404942.00,3534644.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Saint Kitts and Nevis,4597094.00,4913807.00,6658591.00,6684913.00,7608619.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Saint Lucia,11850965.00,17782957.00,24594259.00,21609038.00,22117501.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Saint Pierre and Miquelon,0.00,0.00,33640.00,0.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Saint Vincent and the Grenadines,8083972.00,10420390.00,14988392.00,13365448.00,13944275.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Samoa,13969770.00,17494399.00,19369419.00,19599836.00,22742926.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Saudi Arabia,10002398.00,12360539.00,24049944.00,10721962.00,6261030.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Senegal,110987.00,121312.00,74904.00,81679.00,26326.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Serbia,1809886.00,1603119.00,2107604.00,153910.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Seychelles,0.00,0.00,105698.00,167660.00,288128.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Sierra Leone,8798364.00,12039843.00,10366960.00,10826466.00,12768142.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Singapore,68099614.00,62975462.00,86259136.00,71376480.00,81857198.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Sint Maarten,8817760.00,11740674.00,14021692.00,14392081.00,16911669.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Slovakia,0.00,0.00,0.00,0.00,2652.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Slovenia,0.00,2953.00,0.00,11562.00,6960.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Solomon Islands,309940.00,540851.00,557919.00,1775247.00,2890040.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Somalia,292069.00,615835.00,2205569.00,2409502.00,3510197.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,South Africa,77447634.00,87788487.00,67247755.00,59295897.00,25045764.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,South Korea,2157340260.00,2895356455.00,3310453910.00,2728037830.00,2925117058.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,South Sudan,27432.00,0.00,0.00,0.00,61000.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Spain,1051463.00,899956.00,8963687.00,10749662.00,8843081.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Sri Lanka,1000503.00,10437.00,23957.00,568438.00,509911.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Suriname,15243925.00,17014064.00,23490846.00,20411960.00,26925391.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Svalbard and Jan Mayen,0.00,0.00,165550.00,0.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Sweden,5761.00,218899.00,153169.00,47520.00,78972.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Switzerland,8679738.00,8241541.00,11027547.00,11379137.00,10004396.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,São Tomé and Príncipe,0.00,19869.00,144817.00,264215.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Taiwan,826663019.00,842045615.00,1043873588.00,1033833764.00,991262547.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Tajikistan,895954.00,177093.00,148736.00,0.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Tanzania,2317152.00,3791737.00,5705077.00,2632730.00,2230882.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Thailand,7662317.00,8680486.00,13127372.00,9505931.00,12883900.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Timor-Leste,985606.00,8547781.00,13010738.00,15448866.00,11773251.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Togo,189727.00,431342.00,927518.00,1001476.00,34433.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Tonga,6320885.00,9066843.00,7278277.00,7776636.00,10043723.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Trinidad and Tobago,37330207.00,39102240.00,51788814.00,47208042.00,49999275.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Tunisia,199020.00,539224.00,704968.00,885658.00,255643.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Turkey,9924102.00,10694661.00,13574282.00,9510034.00,5014051.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Turkmenistan,2503653.00,11271759.00,20455069.00,17281769.00,28511359.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Turks and Caicos Islands,8917986.00,17960704.00,19306383.00,18595152.00,23942390.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Tuvalu,578166.00,400660.00,61321.00,228724.00,420512.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Uganda,0.00,7117.00,3426.00,0.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Ukraine,2739550.00,2695019.00,174933.00,0.00,343158.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,United Arab Emirates,77229846.00,108706368.00,128209980.00,127177417.00,135236097.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,United Kingdom,6093561.00,6692631.00,6131057.00,33203169.00,36853490.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Uruguay,9106878.00,1163921.00,2385187.00,4378034.00,1653713.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Uzbekistan,511241.00,344996.00,224680.00,543400.00,1530414.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Venezuela,1533440.00,818065.00,2109662.00,2187292.00,2303460.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Vietnam,242583358.00,157867356.00,224990576.00,155335933.00,208081186.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Zambia,234822.00,0.00,44450.00,0.00,0.00,0.00
FAS Value,02,MEAT AND EDIBLE MEAT OFFAL,Zimbabwe,0.00,0.00,0.00,0.00,471577.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Afghanistan,0.00,14400.00,0.00,0.00,0.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Albania,295000.00,40800.00,158292.00,1124949.00,562100.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Algeria,0.00,0.00,0.00,62625.00,0.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Angola,2574829.00,97466.00,97749.00,71534.00,32980.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Anguilla,380533.00,561830.00,1000364.00,720877.00,988458.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Antigua and Barbuda,1100137.00,1940418.00,3076687.00,2493836.00,2798088.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Argentina,915803.00,102522.00,186921.00,330705.00,227123.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Armenia,86184.00,0.00,63000.00,40000.00,0.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Aruba,3501525.00,6479371.00,10207536.00,9226345.00,8155928.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Australia,21489964.00,16793800.00,17653303.00,22903790.00,19623989.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Austria,18500.00,46805.00,236977.00,5475.00,0.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Azerbaijan,0.00,0.00,61717.00,223658.00,45325.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Bahamas,7474093.00,8097543.00,11972717.00,12749866.00,12214950.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Bahrain,111856.00,363420.00,295402.00,177854.00,205154.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Bangladesh,73739.00,1270968.00,2819672.00,52000.00,512465.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Barbados,1956049.00,3202287.00,4460564.00,4580044.00,3328574.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Belarus,35322.00,717415.00,108318.00,85025.00,129394.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Belgium,10337297.00,11434259.00,19473369.00,12546828.00,12640327.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Belize,199237.00,296873.00,524787.00,421930.00,188715.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Benin,548068.00,664456.00,733829.00,1697894.00,478487.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Bermuda,4232736.00,5252654.00,6062232.00,5875434.00,5763693.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Bolivia,20520.00,0.00,9296.00,15408.00,0.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Bosnia and Herzegovina,41145.00,0.00,0.00,43512.00,0.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Brazil,4750870.00,4857121.00,8328180.00,6890907.00,5897758.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",British Indian Ocean Territory,5822.00,0.00,0.00,0.00,0.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",British Virgin Islands,1268315.00,1577575.00,2129771.00,1999063.00,1691200.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Bulgaria,59772.00,62409.00,235218.00,434292.00,346129.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Cabo Verde,18000.00,0.00,0.00,177678.00,0.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Cambodia,147409.00,161304.00,154730.00,44541.00,0.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Cameroon,634417.00,431000.00,345000.00,530150.00,1303281.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Canada,890298013.00,1344418626.00,1109160333.00,1061566906.00,1134504273.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Cayman Islands,3460304.00,3658690.00,4345657.00,4642334.00,5263147.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Chad,152429.00,94847.00,99066.00,178641.00,140286.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Chile,2844131.00,5102886.00,7410037.00,7520003.00,11289894.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",China,697994008.00,776301058.00,968168451.00,906719123.00,917257308.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Colombia,10236888.00,11921153.00,8272535.00,6174852.00,5803861.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Comoros,165000.00,0.00,0.00,0.00,0.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Cook Islands,0.00,0.00,2885.00,50374.00,33754.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Costa Rica,2676790.00,2956846.00,6654496.00,5797365.00,2664155.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Croatia,67032.00,702994.00,1041332.00,704208.00,1800953.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Cuba,0.00,0.00,87578.00,257223.00,375577.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Curaçao,1353722.00,1447051.00,2694994.00,2021141.00,1641802.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Cyprus,2730.00,0.00,25158.00,86208.00,31944.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Czechia (Czech Republic),87952.00,0.00,1291565.00,345362.00,275819.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Côte d`Ivoire,2214096.00,4047087.00,2659946.00,2230701.00,2550329.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Democratic Republic of the Congo,26500.00,0.00,0.00,0.00,0.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Denmark,5520466.00,5870617.00,13127903.00,7994125.00,6703094.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Djibouti,0.00,0.00,0.00,0.00,132002.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Dominica,40555.00,0.00,44533.00,24871.00,6390.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Dominican Republic,9170024.00,12737576.00,21990347.00,17334295.00,16556852.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Ecuador,5342071.00,3666999.00,12327881.00,6329522.00,2934411.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Egypt,1815786.00,248796.00,450521.00,491434.00,824923.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",El Salvador,2149479.00,1352642.00,1403044.00,878438.00,779126.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Equatorial Guinea,750029.00,480829.00,981112.00,207694.00,397251.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Estonia,1725553.00,1654013.00,3495354.00,2662990.00,3171589.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Eswatini (Swaziland),221993.00,755596.00,722158.00,592109.00,81005.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Ethiopia,49000.00,0.00,0.00,0.00,0.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Faroe Islands,0.00,0.00,169970.00,0.00,0.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Fiji,12942.00,1314051.00,37606.00,40920.00,412929.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Finland,15730.00,19908.00,25315.00,44514.00,90774.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",France,124628807.00,131060798.00,148502624.00,97896909.00,110689849.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",French Guiana,0.00,0.00,0.00,0.00,5400.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",French Polynesia,566963.00,839302.00,1335039.00,1528319.00,1230594.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",French Southern and Antarctic Lands,0.00,73633.00,0.00,0.00,2771.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Gabon,27000.00,27000.00,25991.00,0.00,0.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Gambia,0.00,0.00,0.00,21145.00,0.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Georgia,1914930.00,2516652.00,4281776.00,5843839.00,1986945.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Germany,125541423.00,154381180.00,85272522.00,87888954.00,77457726.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Ghana,1122893.00,2755423.00,4141622.00,2317923.00,2726491.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Greece,1202038.00,2472180.00,4997688.00,4525713.00,3675409.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Greenland,231764.00,176814.00,0.00,0.00,17190.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Grenada,147071.00,189401.00,491654.00,377330.00,564099.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Guadeloupe,38461.00,42711.00,196194.00,216044.00,181205.00,0.00
FAS Value,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Guatemala,6489138.00,9265430.00,11516242.00,10017986.00,10457132.00,0.00
