General Imports|Annual Data,,,,,,,,,
Data Row Count,14176,,,,,,,,
Data Type,HTS Number,Description,Country,2020,2021,2022,2023,2024,2025
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Costa Rica,9003555.00,11805203.00,12918165.00,19709976.00,11444756.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Croatia,62007.00,25925.00,17155.00,51440.00,323618.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Curaçao,0.00,0.00,1638.00,0.00,0.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Cyprus,253645.00,446482.00,229469.00,310041.00,209386.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Czechia (Czech Republic),63208.00,66971.00,55011.00,257386.00,25803.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Côte d`Ivoire,26603.00,13613.00,18293.00,13544.00,39842.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Democratic Republic of the Congo,5192.00,12735.00,34434.00,28805.00,20670.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Denmark,12915444.00,11595407.00,9188093.00,14405246.00,16710568.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Djibouti,47959.00,145549.00,141046.00,71486.00,78364.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Dominica,0.00,0.00,1760.00,16345.00,3272.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Dominican Republic,188392.00,186976.00,189543.00,179104.00,203512.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Ecuador,34082456.00,55664377.00,80279465.00,66855324.00,61645798.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Egypt,95392.00,241958.00,605245.00,267485.00,632438.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",El Salvador,234580.00,402135.00,551396.00,620500.00,384592.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Estonia,85350.00,212720.00,438564.00,465182.00,103767.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Ethiopia,0.00,0.00,0.00,4.00,0.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Falkland Islands,353706.00,443072.00,747757.00,747800.00,530401.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Faroe Islands,28336863.00,36448665.00,36424370.00,28489002.00,36667489.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Fiji,2240951.00,2582995.00,4340204.00,2871723.00,4264115.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Finland,12009.00,0.00,0.00,36880.00,55000.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",France,256629.00,265353.00,428736.00,470677.00,591871.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",French Guiana,0.00,0.00,0.00,4250.00,41790.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",French Polynesia,1856041.00,3392946.00,3620934.00,3352411.00,2758968.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Gambia,52424.00,62129.00,61531.00,18238.00,61638.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Georgia,0.00,0.00,0.00,0.00,1.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Germany,14382379.00,13359945.00,12334922.00,6391050.00,4003596.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Ghana,78483.00,114328.00,170907.00,106728.00,170409.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Gibraltar,224056.00,35050.00,0.00,0.00,0.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Greece,12426468.00,19180870.00,29322564.00,24162433.00,21521607.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Greenland,276162.00,260535.00,536546.00,679854.00,564711.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Grenada,677548.00,978125.00,1031628.00,1093360.00,988995.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Guatemala,625247.00,1295056.00,1870714.00,2175755.00,1396622.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Guinea,145051.00,337116.00,142824.00,83424.00,53586.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Guyana,2067023.00,1777134.00,1567423.00,1678913.00,1516805.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Haiti,141098.00,143486.00,126453.00,156189.00,54476.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Honduras,10615031.00,11955728.00,13321718.00,8498264.00,6574655.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Hong Kong,489095.00,749890.00,768376.00,614509.00,471677.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Hungary,0.00,0.00,50.00,0.00,0.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Iceland,19689164.00,23695473.00,22737452.00,19574226.00,19925462.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",India,69460754.00,156937084.00,191466467.00,81866371.00,101975319.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Indonesia,39475561.00,73708701.00,112987389.00,43321683.00,58843473.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Ireland,271134.00,403850.00,484498.00,105831.00,795947.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Israel,96218.00,353859.00,388574.00,341906.00,452590.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Italy,122203.00,154915.00,219530.00,214154.00,306932.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Jamaica,65868.00,95339.00,62387.00,62805.00,63763.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Japan,14504444.00,27503156.00,50715685.00,35442163.00,38062327.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Jordan,0.00,0.00,0.00,0.00,4712.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Kazakhstan,150965.00,108643.00,296929.00,232694.00,142427.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Kenya,440111.00,951419.00,805271.00,631237.00,458111.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Kiribati,56346.00,27500.00,26005.00,7421.00,140158.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Latvia,40805.00,94069.00,1043124.00,828028.00,303974.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Lesotho,0.00,0.00,20000.00,16000.00,12000.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Liberia,0.00,0.00,4680.00,0.00,0.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Libya,0.00,0.00,0.00,0.00,130.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Lithuania,66657.00,55318.00,43424.00,59840.00,46096.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Macau,0.00,0.00,0.00,0.00,1.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Madagascar,21887.00,30839.00,277504.00,189817.00,172111.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Malaysia,1093358.00,1175986.00,1910809.00,526616.00,660904.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Maldives,2856556.00,2023255.00,3803920.00,3505976.00,1546281.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Malta,9607.00,46071.00,254935.00,41593.00,12776.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Marshall Islands,1615054.00,2536373.00,3280748.00,2183434.00,2393206.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Mauritania,20188.00,27593.00,66884.00,27159.00,12969.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Mauritius,762925.00,4580042.00,3586261.00,2099481.00,1368187.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Mexico,19159199.00,19764550.00,18784927.00,14972929.00,12464632.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Micronesia,187919.00,167077.00,77271.00,19199.00,13718.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Moldova,0.00,2011.00,2400.00,0.00,2.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Monaco,1210.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Morocco,208680.00,204250.00,436961.00,369439.00,444459.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Mozambique,171572.00,539236.00,383064.00,245165.00,199189.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Myanmar (Burma),1078693.00,2494641.00,3070834.00,1200167.00,1346477.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Namibia,14100.00,34405.00,187703.00,47861.00,105743.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Netherlands,10050423.00,20113655.00,19549454.00,22361216.00,26461527.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",New Caledonia,74277.00,64078.00,58502.00,73538.00,63616.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",New Zealand,21883145.00,34446747.00,32711881.00,32344374.00,32470599.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Nicaragua,4027995.00,4710973.00,5842825.00,5949564.00,5258923.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Nigeria,79277.00,148286.00,151376.00,241333.00,204344.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Norway,89677172.00,121990042.00,108963764.00,101081566.00,89366485.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Oman,189146.00,263695.00,922570.00,637977.00,539397.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Pakistan,376846.00,1013188.00,1110139.00,349717.00,532588.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Palau,43328.00,51619.00,52674.00,39355.00,71747.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Panama,8525098.00,11486169.00,11289844.00,9979087.00,10617563.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Papua New Guinea,50386.00,14444.00,73591.00,25097.00,48483.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Paraguay,0.00,840.00,1740.00,0.00,1500.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Peru,7053446.00,7514138.00,10409755.00,7491157.00,6908741.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Philippines,8443094.00,15660658.00,15174128.00,8331429.00,7356479.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Poland,701868.00,1071123.00,2903293.00,2922740.00,1836402.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Portugal,413429.00,797567.00,1060202.00,888278.00,1110775.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Republic of the Congo,7408.00,8400.00,951.00,1113.00,9058.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Reunion,194946.00,1109514.00,1111150.00,643062.00,1330583.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Romania,0.00,3000.00,0.00,0.00,0.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Russia,10812684.00,15092462.00,9887700.00,0.00,0.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Rwanda,4.00,4.00,1.00,0.00,0.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Saint Helena,35133.00,1019516.00,439165.00,70165.00,168882.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Saint Kitts and Nevis,3600.00,7050.00,9250.00,10840.00,10125.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Saint Lucia,0.00,0.00,1.00,0.00,0.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Saint Vincent and the Grenadines,194372.00,218782.00,246024.00,70933.00,28527.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Samoa,3947.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Saudi Arabia,720851.00,543640.00,348622.00,185607.00,339871.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Senegal,82070.00,152621.00,129075.00,229363.00,176410.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Seychelles,1661159.00,1626846.00,1844184.00,1175654.00,781698.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Sierra Leone,104298.00,90757.00,71480.00,86096.00,89589.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Singapore,2675242.00,4594543.00,5411414.00,3964061.00,3677765.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Solomon Islands,0.00,1551.00,1061.00,17644.00,52369.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",South Africa,2251106.00,4281770.00,4239538.00,3607466.00,3255398.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",South Korea,5972007.00,10763430.00,12847059.00,9789045.00,11200536.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Spain,6794544.00,12105174.00,18314063.00,17706707.00,18685492.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Sri Lanka,6926279.00,9012084.00,10512287.00,13044100.00,10662931.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Sudan,0.00,0.00,0.00,1200.00,0.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Suriname,3116346.00,3961472.00,3740396.00,4455121.00,4960727.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Sweden,93964.00,174240.00,345388.00,325879.00,285899.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Taiwan,5765419.00,11043541.00,15549661.00,8411063.00,10897193.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Tanzania,55894.00,239465.00,467143.00,316037.00,682492.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Thailand,10325183.00,15388177.00,21387313.00,9388911.00,9648963.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Togo,0.00,0.00,13799.00,0.00,9065.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Tokelau,4500.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Tonga,172901.00,343381.00,348912.00,139776.00,206305.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Trinidad and Tobago,1999121.00,2279386.00,2263904.00,2440742.00,2709385.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Tunisia,156514.00,145568.00,184488.00,83110.00,485263.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Turkey,14452622.00,23208559.00,20301549.00,20994027.00,30269644.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Turks and Caicos Islands,35209.00,39145.00,73532.00,51642.00,49551.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Uganda,310171.00,381423.00,418508.00,337036.00,357292.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Ukraine,130549.00,416069.00,507029.00,329807.00,323575.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",United Arab Emirates,103400.00,302149.00,337245.00,184188.00,84298.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",United Kingdom,24772460.00,45381326.00,24510304.00,27868206.00,44695387.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Uruguay,272074.00,436432.00,465816.00,251388.00,372735.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Vanuatu,44007.00,38276.00,23385.00,74249.00,50866.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Venezuela,4840154.00,6022690.00,6889266.00,6154843.00,5639773.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Vietnam,29707798.00,75516625.00,119495126.00,39688299.00,63619419.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Yemen,1200.00,0.00,6000.00,0.00,0.00,0.00
General Import Charges,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES",Zambia,3222.00,38634.00,1205.00,3504.00,3750.00,0.00
General Import Charges,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NESOI",Afghanistan,0.00,95.00,1115.00,1273.00,1492.00,0.00
General Import Charges,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NESOI",Albania,5256.00,17267.00,21975.00,20489.00,33244.00,0.00
General Import Charges,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NESOI",Algeria,0.00,0.00,95.00,0.00,0.00,0.00
General Import Charges,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NESOI",Argentina,4205883.00,5184014.00,12597181.00,6531985.00,6809936.00,0.00
General Import Charges,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NESOI",Armenia,195693.00,320118.00,590594.00,656104.00,474164.00,0.00
General Import Charges,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NESOI",Australia,956823.00,1953464.00,1214600.00,1592149.00,1499794.00,0.00
General Import Charges,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NESOI",Austria,534496.00,628488.00,926808.00,860478.00,697640.00,0.00
